FILE ROOT,FILE NAME,DURATION,SPEAKERS,SESSION START TIME,DATE,TRANSCRIPT #,PAGE #s (from transcript),TRANSCRIPT TITLE,PROQUEST,HATHI
EKAV0262,EKAV0262_01.wav,00:26:09,Everett McKinley Dirksen; Francis P. Carr; Karl E. Mundt; Henry M. Jackson; Joseph McCarthy; Charles E. Potter; Stuart Symington,2:13 PM,"June 14, 1954",65,2674-2683,"Testimony of Francis P. Carr, part 7",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0065?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0262_02.wav,00:32:26,Francis P. Carr; Henry Dworshak; Karl E. Mundt; Joseph McCarthy; Roy M. Cohn; James D. St. Clair; Thomas R. Prewitt; John L. McClellan,2:13 PM,"June 14, 1954",65,2684-2696,"Testimony of Francis P. Carr, part 8",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0065?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0263,EKAV0263_01.wav,00:33:15,Francis P. Carr; John L. McClellan; Karl E. Mundt; Everett McKinley Dirksen; Henry M. Jackson; Charles E. Potter; Stuart Symington; Joseph McCarthy,2:13 PM,"June 14, 1954",65,2696-2707,"Testimony of Francis P. Carr, part 9",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0065?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0264,EKAV0264_01.wav,00:31:13,Karl E. Mundt; Joseph McCarthy; Roy M. Cohn; Francis P. Carr; James D. St. Clair; Thomas R. Prewitt; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson; Charles E. Potter; Stuart Symington; Henry Dworshak,10:13 AM,"June 15, 1954",66,2709-2720,"Testimony of Francis P. Carr, part 10",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0066?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0264_02.wav,00:30:32,Joseph McCarthy; Francis P. Carr; Karl E. Mundt; Joseph N. Welch; Thomas R. Prewitt; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson; Charles E. Potter; Stuart Symington; James D. St. Clair,10:13 AM,"June 15, 1954",66,2720-2731,"Testimony of Francis P. Carr, part 11",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0066?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0265,EKAV0265_01.wav,00:31:12,Karl E. Mundt; Thomas R. Prewitt; Francis P. Carr; John L. McClellan; Everett McKinley Dirksen; Joseph N. Welch; Henry M. Jackson; Charles E. Potter; Stuart Symington; Henry Dworshak; Joseph McCarthy; James D. St. Clair,10:13 AM,"June 15, 1954",66,2731-2740,"Testimony of Francis P. Carr, part 12",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0066?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0265_02.wav,00:32:08,Francis P. Carr; James D. St. Clair; Karl E. Mundt; John L. McClellan; Henry M. Jackson; Roy M. Cohn; Joseph McCarthy,10:13 AM,"June 15, 1954",66,2740-2748,"Testimony of Francis P. Carr, part 13",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0066?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0266,EKAV0266_01,00:31:47,James D. St. Clair; Francis P. Carr; Karl E. Mundt; Roy M. Cohn; Joseph McCarthy; Thomas R. Prewitt,10:13 AM,"June 15, 1954",66-67,2748-2763,"Testimony of Francis P. Carr, part 14",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0066?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0266_02,00:32:01,Francis P. Carr; James D. St. Clair; Karl E. Mundt; Thomas R. Prewitt; Joseph N. Welch; Everett McKinley Dirksen,2:15 PM,"June 15, 1954",67,2763-2774,"Testimony of Francis P. Carr, part 15",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0067?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0267,EKAV0267_01,00:31:49,Francis P. Carr; Joseph N. Welch; Joseph McCarthy; Karl E. Mundt,2:15 PM,"June 15, 1954",67,2774-2786,"Testimony of Francis P. Carr, part 16",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0067?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0267_02,00:13:58,Joseph McCarthy; Francis P. Carr; Joseph N. Welch; Karl E. Mundt; Stuart Symington,2:15 PM,"June 15, 1954",67,2786-2790,"Testimony of Francis P. Carr, part 17",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0067?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0268,EKAV0268_01,00:27:20,Stuart Symington; Francis P. Carr; James N. Juliana; Joseph McCarthy; Karl E. Mundt; Joseph N. Welch; James D. St. Clair; Henry Dworshak; Henry M. Jackson; Roy M. Cohn,2:15 PM,"June 15, 1954",67,2791-2802,"Testimony of Francis P. Carr, part 18 / Testimony of Roy M. Cohn, part 67",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0067?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0268_02,00:17:55,Thomas R. Prewitt; Roy M. Cohn; Karl E. Mundt; John L. McClellan; Joseph McCarthy; James D. St. Clair; Henry M. Jackson,2:15 PM,"June 15, 1954",67,2802-2809,"Testimony of Roy M. Cohn, part 68",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0067?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0269,EKAV0269_01,00:26:31,Karl E. Mundt; Ray H. Jenkins; John L. McClellan; Joseph McCarthy; Henry M. Jackson; Stuart Symington; Joseph N. Welch,10:15 AM,"June 16, 1954",68,2811-2820,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 24",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0068?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0269_02,00:28:08,Stuart Symington; Joseph McCarthy; Karl E. Mundt; Joseph N. Welch; Ray H. Jenkins; John L. McClellan,10:15 AM,"June 16, 1954",68,2821-2830,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 25",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0068?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0270,EKAV0270_01,00:27:47,John L. McClellan; Joseph McCarthy; Stuart Symington; Karl E. Mundt; Everett McKinley Dirksen; Joseph N. Welch; Henry M. Jackson; Henry Dworshak,10:15 AM,"June 16, 1954",68,2830-2839,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 26",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0068?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0270_02,00:26:59,Joseph McCarthy; Stuart Symington; Karl E. Mundt; Roy M. Cohn; Joseph N. Welch; John L. McClellan,10:15 AM,"June 16, 1954",68,2839-2848,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 27",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0068?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0271,EKAV0271_01.wav,00:32:24,Karl E. Mundt; Joseph McCarthy; Joseph N. Welch; Everett McKinley Dirksen; Henry M. Jackson; Stuart Symington; Roy M. Cohn,2:17 PM,"June 16, 1954",69,2849-2859,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 28",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0069?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0271_02.wav,00:26:45,Joseph McCarthy; Karl E. Mundt; John L. McClellan; Ray H. Jenkins; Henry M. Jackson; Everett McKinley Dirksen,2:17 PM,"June 16, 1954",69,2859-2867,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 29",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0069?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0272,EKAV0272_01.wav,00:27:11,Joseph McCarthy; John L. McClellan; Karl E. Mundt; Henry M. Jackson; Joseph N. Welch; John F. T. Murray; Roy M. Cohn,2:17 PM,"June 16, 1954",69,2867-2876,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 30",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0069?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0272_02.wav,00:16:23,Joseph McCarthy; Roy M. Cohn; Stuart Symington; Karl E. Mundt; Joseph N. Welch,2:17 PM,"June 16, 1954",69,2876-2880,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 31",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0069?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0273,EKAV0273_01.wav,00:31:52,Karl E. Mundt; Ray H. Jenkins; Everett McKinley Dirksen; Roy M. Cohn; Joseph N. Welch; Joseph McCarthy; James D. St. Clair; Henry M. Jackson; Henry Dworshak; Stuart Symington,10:15 AM,"June 17, 1954",70,2881-2891,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 32",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0070?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0273_02.wav,00:32:00,Joseph McCarthy; James D. St. Clair; Karl E. Mundt; Ray H. Jenkins; John L. McClellan; Stuart Symington; Joseph N. Welch,10:15 AM,"June 17, 1954",70,2891-2901,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 33",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0070?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0274,EKAV0274_01.wav,00:10:46,John L. McClellan; Joseph McCarthy; Karl E. Mundt; Everett McKinley Dirksen; Henry M. Jackson,10:15 AM,"June 17, 1954",70,2901-2903,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 34",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0070?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0274_02.wav,00:32:42,Everett McKinley Dirksen; Karl E. Mundt; Henry M. Jackson; Joseph McCarthy; John L. McClellan; Joseph N. Welch; Stuart Symington; Charles E. Potter; Everett McKinley Dirksen,10:15 AM,"June 17, 1954",70,2903-2914,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 35",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0070?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0275,EKAV0275_01.wav,00:23:26,Joseph N. Welch; Joseph McCarthy; Roy M. Cohn; Karl E. Mundt; Ray H. Jenkins; John L. McClellan; Stuart Symington; Everett McKinley Dirksen,10:15 AM,"June 17, 1954",70,2914-2921,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 36",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0070?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0275_02.wav,00:26:38,Karl E. Mundt; Henry M. Jackson; Stuart Symington; Henry Dworshak; Roy M. Cohn; Joseph N. Welch; Joseph McCarthy; Ray H. Jenkins,2:15 PM,"June 17, 1954",71,2923-2933,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 37",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0276,EKAV0276_01.wav,00:25:03,Joseph N. Welch; Joseph McCarthy; Karl E. Mundt; Ray H. Jenkins,2:15 PM,"June 17, 1954",71,2933-2940,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 38",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0276_02.wav,00:26:22,Joseph N. Welch; Roy M. Cohn; Karl E. Mundt; Joseph McCarthy; Everett McKinley Dirksen,2:15 PM,"June 17, 1954",71,2941- 2949,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 39",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0277,EKAV0277_01.wav,00:26:49,Joseph McCarthy; Joseph N. Welch; Karl E. Mundt; Roy M. Cohn; James D. St. Clair,2:15 PM,"June 17, 1954",71,2949-2959,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 40",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0277_02.wav,00:32:07,Joseph McCarthy; Joseph N. Welch; Karl E. Mundt; Roy M. Cohn; Everett McKinley Dirksen; Stuart Symington; Henry M. Jackson; Charles E. Potter; John L. McClellan; Henry Dworshak,2:15 PM,"June 17, 1954",71,2959-2970,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 41",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0278,EKAV0278_01.wav,00:33:14,Joseph N. Welch; Karl E. Mundt; Roy M. Cohn; Stuart Symington; Ray H. Jenkins; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson; Henry Dworshak; Charles E. Potter; Joseph McCarthy,2:15 PM,"June 17, 1954",71,2970-2979,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 42",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0278_02.wav,00:26:22,John L. McClellan; Karl E. Mundt; Everett McKinley Dirksen; Henry M. Jackson; Stuart Symington; Charles E. Potter; Henry Dworshak; Joseph N. Welch; Ray H. Jenkins,2:15 PM,"June 17, 1954",71,2980-2985,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 43",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0071?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
